year;site_short;site;siteclass;ecosystem_category;critical_load_min;critical_load_single;critical_load_max;estimate;parameter;value;unit;source
2021;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NH4-N Gravitationsdep.;5.94074192731744;kg-N/ha/a;OSTLUFT
2021;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NH4-N Interzeption;0.524757140766518;kg-N/ha/a;OSTLUFT
2021;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO2-N Gasdep.;0.479798736950289;kg-N/ha/a;OSTLUFT
2021;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO3-N Gravitationsdep.;3.13834448478129;kg-N/ha/a;OSTLUFT
2021;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO3-N Interzeption;0.319904978928446;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;HNO3-N Gasdep.;0.636058029862638;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;N-Deposition;19.6372013525988;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NH3-N Gasdep.;6.71642566749477;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NH4-N Gravitationsdep.;7.44457274556356;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NH4-N Interzeption;0.35790039156192;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO2-N Gasdep.;0.43575783484468;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO3-N Gravitationsdep.;3.78650734713049;kg-N/ha/a;OSTLUFT
2022;BA;Hinwil_Bachtel Sennenberg;hoch;Trockenrasen;15;15;25;gemessen;NO3-N Interzeption;0.259979336140729;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.440753010024263;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;35.0891341309766;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;16.5484509534371;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;8.02620129321779;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;1.92653606844117;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;1.71322747826087;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;5.43223381187159;kg-N/ha/a;OSTLUFT
2001;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;1.00173151572389;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.419104620032781;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;35.5391526926236;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;15.4962387929555;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;9.52244993988004;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;1.97425368065153;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;1.4108932173913;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;5.7438301765725;kg-N/ha/a;OSTLUFT
2002;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.972382265139939;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.31536;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;35.226762316715;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;16.6165437804769;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;8.02545632466549;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;2.08180418298257;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;1.78041286956522;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;5.27632704254688;kg-N/ha/a;OSTLUFT
2003;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;1.13085811647798;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.84096;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;29.191045764454;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;11.2368840376865;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.95862005332974;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.5967728;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.73746849034736;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.05874598309043;kg-N/ha/a;OSTLUFT
2004;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.84096;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;30.8734936000132;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;11.4544505650149;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;8.96694424188717;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.53871587508863;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.72128283317369;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.58954568484876;kg-N/ha/a;OSTLUFT
2005;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.84096;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;37.9745522438679;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;16.9221944504182;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;9.85567009799882;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.70169106333433;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.86555543651597;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;6.02688679560054;kg-N/ha/a;OSTLUFT
2006;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.84096;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;31.767294341803;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.3891234245931;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.51258094529083;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.56488860953422;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.7781272750803;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;4.92001968730452;kg-N/ha/a;OSTLUFT
2007;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.965175361119312;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;27.9663334511551;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;11.6523028201461;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.54440456580243;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.27734475621304;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.85888051082532;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;4.81575834410409;kg-N/ha/a;OSTLUFT
2008;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.852467092944818;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.84096;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;33.2458543744935;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;15.3551059884392;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.9388960835951;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.44202062252886;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.73574947512653;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.17152780480389;kg-N/ha/a;OSTLUFT
2009;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.94608;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;30.0343484014886;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.4411388704756;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.37523282880849;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.4828882038218;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.89086095686046;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.13655314152226;kg-N/ha/a;OSTLUFT
2010;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7615944;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.985442042461327;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;31.8529396180687;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;15.8757342175269;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.3137776877579;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.49389226328752;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.77508066938517;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;4.44086592029918;kg-N/ha/a;OSTLUFT
2011;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.968146817350666;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.94608;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;30.226049163654;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.589421128085;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.84500287258421;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.04369618360904;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.66321912042058;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.34392265895518;kg-N/ha/a;OSTLUFT
2012;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.7947072;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.909925209111888;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;29.8585918470252;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;12.0760853977987;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.14051646106616;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.3686624;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.79243720771627;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.6081475421223;kg-N/ha/a;OSTLUFT
2013;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.962817629209814;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.820181244208003;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;31.6251496817896;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;15.8944829734809;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.80987540010368;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.979708646928192;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.71704526198207;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;4.7083944515937;kg-N/ha/a;OSTLUFT
2014;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.695461703493102;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.770583522645976;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;28.6182435141976;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.9543330852318;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.52922046368387;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.0264968;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.66408300510278;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.97929145652414;kg-N/ha/a;OSTLUFT
2015;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.694235181009076;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.689328981012319;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;28.9254989121719;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.167575320087;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.79316110019392;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.14556695999477;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.5168573789186;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;4.8972589455527;kg-N/ha/a;OSTLUFT
2016;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.715750226412646;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.831795395975978;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;31.6648630361317;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.6917124110194;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.50276738482249;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.20843255999813;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.46601431053777;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;5.20577266399561;kg-N/ha/a;OSTLUFT
2017;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.758368309782395;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.760915161994396;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;37.3288646772585;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;22.7108479951684;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;6.63982287097972;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.24047734692717;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.52383828625978;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.64849461503959;kg-N/ha/a;OSTLUFT
2018;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.804468400889493;kg-N/ha/a;OSTLUFT
